player_id,full_name,country,atp_rank,atp_points,age,height,hand,hard_win_pct,recent_form_pct,uso_win_pct,avg_aces,avg_df,avg_bp_conv,avg_bp_save,rank_score,uso_score,contender_rank
105870,Yannick Hanfmann,UNK,59.0,906.0,23.5,188.0,R,0.375,0.8,0.0,7.6,1.4666666666666666,0.45735449735449735,0.7135042735042736,0.5433070866141732,0.47528506452719055,61
104527,Stan Wawrinka,UNK,110.0,563.0,23.5,188.0,R,0.6317829457364341,0.5,0.7692307692307693,9.14723926380368,2.165644171779141,0.44114806787990224,0.7136692651575005,0.1417322834645669,0.4735909035099641,62
200615,Alexei Popyrin,UNK,90.0,680.0,23.5,188.0,R,0.4788732394366197,0.5,0.6153846153846154,10.294117647058824,3.5441176470588234,0.4952358878495242,0.7184224725891393,0.2992125984251969,0.4624726997163395,63
208316,Unknown Player,UNK,74.0,823.0,23.5,188.0,R,0.4791042914171657,0.4,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.4251968503937008,0.46065362114714403,64
208363,Mariano Navone,UNK,39.0,1165.0,23.5,188.0,R,0.23076923076923078,0.3,0.5,6.0,2.3333333333333335,0.3871794871794872,0.7367724867724869,0.7007874015748031,0.45912612686234733,65
208882,Roman Andres Burruchaga,ARG,63.0,875.0,25.4,185.0,R,0.4791042914171657,0.25,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.5118110236220472,0.45663787311564785,66
128034,Hubert Hurkacz,UNK,96.0,640.0,23.5,188.0,R,0.6081632653061224,0.5,0.46153846153846156,12.302013422818792,1.8993288590604027,0.4537235552533618,0.7091690394625618,0.25196850393700787,0.45500676647419835,67
207681,Francisco Comesana,UNK,89.0,688.0,23.5,188.0,R,0.5,0.4,0.6666666666666666,10.5,7.0,0.5048076923076923,0.5833333333333333,0.30708661417322836,0.4515330355340198,68
102093,Martin Damm,UNK,114.0,548.0,23.5,188.0,R,0.6666666666666666,0.6666666666666666,0.5,12.0,2.5,0.2,0.6666666666666666,0.11023622047244097,0.45140419947506566,69
202058,Thiago Agustin Tirante,ARG,52.0,961.0,25.3,190.0,R,0.3333333333333333,0.5,0.5,2.0,0.0,0.25,0.0,0.5984251968503937,0.45036089238845145,70
105138,Roberto Bautista Agut,UNK,116.0,542.0,23.5,188.0,R,0.631578947368421,0.6,0.5714285714285714,3.8596491228070176,1.8245614035087718,0.49959386890094076,0.6637965229665155,0.09448818897637801,0.45012499884267715,71
212021,Martin Landaluce,ESP,58.0,919.0,23.4,188.0,R,0.5,0.16666666666666666,0.5,5.0,3.0,0.5,0.5,0.5511811023622047,0.44868766404199484,72
210017,Unknown Player,UNK,82.0,756.0,23.5,188.0,R,0.4791042914171657,0.4,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.36220472440944884,0.4417559833518684,73
208233,Mattia Bellucci,ITA,78.0,777.0,23.6,191.0,R,0.46153846153846156,0.4,0.5,9.333333333333334,1.6666666666666667,0.35948773448773447,0.5959595959595959,0.39370078740157477,0.43626721812745434,74
105526,Jan Lennard Struff,UNK,77.0,779.0,23.5,188.0,R,0.4602510460251046,0.4,0.4166666666666667,10.572727272727272,3.0272727272727273,0.45745268868156364,0.6786379742262095,0.40157480314960625,0.43483973559654665,75
106218,Marcos Giron,UNK,88.0,705.0,23.5,188.0,R,0.48322147651006714,0.6,0.25,5.583333333333333,1.4305555555555556,0.4821236090324304,0.7251263927045177,0.31496062992125984,0.4331560581907421,76
124187,Reilly Opelka,UNK,86.0,718.0,23.5,188.0,R,0.5390070921985816,0.3,0.5,20.210526315789473,2.5,0.4274430816097483,0.755894004984914,0.3307086614173228,0.42813122580457535,77
126127,Benjamin Bonzi,UNK,99.0,629.0,23.5,188.0,R,0.4507042253521127,0.5,0.6,8.1875,2.03125,0.43312989094239096,0.654727165838277,0.22834645669291342,0.4255728461849355,78
200059,Yibing Wu,UNK,101.0,626.0,23.5,188.0,R,0.5,0.4,0.6,6.0,2.6470588235294117,0.4252127086879409,0.6526377217553688,0.21259842519685035,0.41267204908122057,79
208014,Rinky Hijikata,AUS,106.0,593.0,24.6,180.0,R,0.45454545454545453,0.5,0.5714285714285714,6.0,3.4,0.48872791080608413,0.7164959346209346,0.17322834645669294,0.41158034555900813,80
209279,Terence Atmane,FRA,53.0,948.0,24.3,193.0,R,0.2,0.3,0.5,7.5,4.0,0.4583333333333333,0.5238095238095238,0.5905511811023623,0.4112724971878515,81
209070,Arthur Cazaux,UNK,81.0,757.0,23.5,188.0,R,0.45,0.4,0.3333333333333333,10.222222222222221,1.8888888888888888,0.5074675324675325,0.6187499999999999,0.3700787401574803,0.4098344986706208,82
132283,Lorenzo Sonego,UNK,66.0,855.0,23.5,188.0,R,0.44805194805194803,0.2,0.3,7.739130434782608,1.565217391304348,0.5012500784239914,0.7248463401005775,0.4881889763779528,0.4047745008526013,83
208659,Giovanni Mpetshi Perricard,UNK,93.0,670.0,23.5,188.0,R,0.5263157894736842,0.6,0.0,22.0,5.3,0.4935714285714286,0.8733333333333333,0.2755905511811023,0.40260135081798987,84
202104,Sebastian Baez,UNK,56.0,935.0,23.5,188.0,R,0.3125,0.1,0.5,3.65,1.65,0.4913900029708853,0.5903564271985324,0.5669291338582677,0.39729106166595124,85
207686,Alexander Shevchenko,UNK,97.0,633.0,23.5,188.0,R,0.46296296296296297,0.5,0.3333333333333333,6.6,2.72,0.44846037296037294,0.6568828162578163,0.2440944881889764,0.3942362466583431,86
105916,Marton Fucsovics,UNK,75.0,819.0,23.5,188.0,R,0.4842105263157895,0.2,0.3076923076923077,5.065217391304348,2.641304347826087,0.5042062506864992,0.6566073300084928,0.4173228346456693,0.39044400716124394,87
209409,Coleman Wong,UNK,108.0,584.0,23.5,188.0,R,0.5,0.4,0.5,7.571428571428571,1.4285714285714286,0.5428571428571428,0.7166666666666666,0.15748031496062997,0.3902202849643795,88
208010,Pablo Llamas Ruiz,UNK,120.0,525.0,23.5,188.0,R,0.5,0.5,0.5,7.0,1.0,0.75,0.6,0.06299212598425197,0.3863976377952756,89
209260,Luciano Darderi,ITA,18.0,2300.0,24.2,185.0,R,0.13333333333333333,0.1,0.0,11.0,3.0,0.5,0.8545454545454545,0.8661417322834646,0.38090312574564544,90
144684,Alex Molcan,UNK,102.0,626.0,23.5,188.0,R,0.41025641025641024,0.5,0.4,5.25,2.9375,0.4241443135225105,0.6595679938642124,0.20472440944881887,0.37816704076808444,91
208260,Zachary Svajda,UNK,62.0,875.0,23.5,188.0,R,0.2857142857142857,0.3,0.2,5.666666666666667,1.8333333333333333,0.5125000000000001,0.6916666666666665,0.5196850393700787,0.3775424165729283,92
106000,Damir Dzumhur,UNK,103.0,604.0,23.5,188.0,R,0.4642857142857143,0.4,0.4,3.2948717948717947,3.1923076923076925,0.5266629166679774,0.5875190819875723,0.19685039370078738,0.37083564661444224,93
106426,Cristian Garin,UNK,113.0,554.0,23.5,188.0,R,0.39285714285714285,0.5,0.5,6.757575757575758,3.242424242424242,0.4738871397962307,0.6860663410663411,0.11811023622047245,0.3666450306235561,94
144719,Jaume Munar,UNK,44.0,1105.0,23.5,188.0,R,0.28378378378378377,0.1,0.14285714285714285,5.619047619047619,3.0952380952380953,0.4137862137862138,0.6850027898341406,0.6614173228346456,0.36573916440592874,95
200240,Vit Kopriva,UNK,65.0,856.0,23.5,188.0,R,0.3333333333333333,0.1,0.5,4.5,3.0,0.5,0.25,0.49606299212598426,0.36465223097112864,96
126504,Andrea Pellegrino,UNK,109.0,582.0,23.5,188.0,R,0.4791042914171657,0.3333333333333333,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.14960629921259838,0.36464312245947994,97
206499,Aleksandar Kovacevic,UNK,69.0,837.0,23.5,188.0,R,0.37142857142857144,0.3,0.0,11.307692307692308,3.4615384615384617,0.5885031635031635,0.6816509879009879,0.4645669291338582,0.3557349291675079,98
210696,Alexander Blockx,BEL,37.0,1280.0,23.3,191.0,R,0.0,0.0,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.7165354330708662,0.3482791230960022,99
207494,Dalibor Svrcina,UNK,107.0,585.0,23.5,188.0,R,0.3333333333333333,0.3333333333333333,0.5,0.5,2.5,0.5944444444444444,0.8375,0.16535433070866146,0.34620352143482064,100
126846,Aleksandar Vukic,UNK,100.0,626.0,23.5,188.0,R,0.42857142857142855,0.6,0.0,10.555555555555555,1.7037037037037037,0.4724400085511196,0.5695932539682539,0.22047244094488194,0.3453862525522904,101
105477,Marco Trungelliti,UNK,80.0,758.0,23.5,188.0,R,0.2,0.4,0.3333333333333333,11.0,6.5,0.4342105263157895,0.5,0.3779527559055118,0.340096353087443,102
207411,Jesper De Jong,UNK,83.0,746.0,23.5,188.0,R,0.2,0.2,0.5,11.0,2.0,0.625,0.6666666666666666,0.35433070866141736,0.33588254593175854,103
127157,Daniel Altmaier,UNK,85.0,740.0,23.5,188.0,R,0.2830188679245283,0.3,0.25,7.933333333333334,1.9333333333333333,0.544074074074074,0.7722222222222221,0.3385826771653543,0.3356443349455531,104
209976,Dino Prizmic,CRO,70.0,835.0,22.7,188.0,R,0.16666666666666666,0.3,0.5,2.0,1.0,0.42857142857142855,0.0,0.45669291338582674,0.3351031121109861,105
105902,James Duckworth,UNK,79.0,762.0,23.5,188.0,R,0.39823008849557523,0.1,0.2,8.822222222222223,2.088888888888889,0.49124338624338626,0.6742266992266993,0.3858267716535433,0.32357905789346103,106
124116,Sebastian Ofner,UNK,124.0,518.0,23.5,188.0,R,0.45714285714285713,0.4,0.3333333333333333,10.125,1.9375,0.4896712662337662,0.7571428571428572,0.03149606299212604,0.3160752393521833,107
209920,Raphael Collignon,BEL,51.0,966.0,24.3,185.0,R,0.0,0.0,0.5,7.274553571428571,2.275252525252525,0.4862253824312465,0.6801444810635987,0.6062992125984252,0.3152082569542698,108
105932,Nikoloz Basilashvili,UNK,118.0,536.0,23.5,188.0,R,0.4521276595744681,0.2,0.5,5.752941176470588,3.9529411764705884,0.4762905366452079,0.632537163719923,0.07874015748031493,0.30709534715596803,109
111460,Quentin Halys,UNK,92.0,678.0,23.5,188.0,R,0.31746031746031744,0.4,0.0,12.6,3.75,0.3978440350499174,0.8204418130888719,0.2834645669291339,0.305318741850759,110
111456,Mackenzie Mcdonald,UNK,125.0,504.0,23.5,188.0,R,0.47904191616766467,0.4,0.2222222222222222,6.075,1.9875,0.5059658725240188,0.6837261087261087,0.023622047244094446,0.29966502561098424,111
